appid,genres,type,release_date
1741730,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Sep 22, 2021'}"
1672880,"[{'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]",game,"{'coming_soon': False, 'date': 'Jun 22, 2023'}"
1137900,"[{'id': '4', 'description': 'Casual'}]",game,"{'coming_soon': False, 'date': 'Aug 27, 2019'}"
1580440,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Jan 15, 2022'}"
1897000,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'Mar 7, 2022'}"
3291130,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]",game,"{'coming_soon': False, 'date': 'Nov 27, 2024'}"
1167530,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Oct 23, 2019'}"
2753620,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Mar 17, 2024'}"
1817290,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]",game,"{'coming_soon': False, 'date': 'Nov 29, 2022'}"
2347740,"[{'id': '25', 'description': 'Adventure'}, {'id': '3', 'description': 'RPG'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'Sep 26, 2023'}"
2530420,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]",game,"{'coming_soon': False, 'date': 'Apr 23, 2024'}"
823470,"[{'id': '4', 'description': 'Casual'}, {'id': '37', 'description': 'Free To Play'}, {'id': '23', 'description': 'Indie'}, {'id': '18', 'description': 'Sports'}]",game,"{'coming_soon': False, 'date': 'Apr 24, 2018'}"
2009560,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Jun 16, 2022'}"
912250,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '37', 'description': 'Free To Play'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Sep 9, 2018'}"
532660,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Oct 26, 2016'}"
1004330,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '9', 'description': 'Racing'}, {'id': '18', 'description': 'Sports'}]",game,"{'coming_soon': False, 'date': 'Aug 26, 2020'}"
614970,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '29', 'description': 'Massively Multiplayer'}, {'id': '9', 'description': 'Racing'}, {'id': '28', 'description': 'Simulation'}, {'id': '18', 'description': 'Sports'}, {'id': '70', 'description': 'Early Access'}]",game,"{'coming_soon': False, 'date': 'Jul 28, 2017'}"
390680,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Feb 26, 2016'}"
487040,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Mar 24, 2017'}"
884640,"[{'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'Mar 25, 2024'}"
3012550,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Jun 18, 2024'}"
1673630,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Nov 1, 2022'}"
2475790,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '70', 'description': 'Early Access'}]",game,"{'coming_soon': False, 'date': 'Aug 11, 2023'}"
3481570,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}]",game,"{'coming_soon': False, 'date': 'Mar 11, 2025'}"
982100,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Dec 8, 2018'}"
1510670,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Feb 28, 2021'}"
1520250,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'Jan 29, 2021'}"
2550040,"[{'id': '28', 'description': 'Simulation'}]",game,"{'coming_soon': False, 'date': 'Sep 17, 2024'}"
2842600,"[{'id': '1', 'description': 'Action'}]",game,"{'coming_soon': False, 'date': 'Apr 18, 2024'}"
2622170,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]",game,"{'coming_soon': False, 'date': 'Oct 29, 2023'}"
2948380,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Feb 19, 2025'}"
2057720,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'Aug 29, 2022'}"
900490,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'May 17, 2019'}"
1072610,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Jul 12, 2019'}"
1364760,"[{'id': '1', 'description': 'Action'}]",game,"{'coming_soon': False, 'date': 'Jan 5, 2023'}"
816850,"[{'id': '25', 'description': 'Adventure'}, {'id': '3', 'description': 'RPG'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'Feb 2, 2022'}"
1555540,"[{'id': '1', 'description': 'Action'}, {'id': '28', 'description': 'Simulation'}]",game,"{'coming_soon': False, 'date': 'Mar 26, 2021'}"
2228040,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '70', 'description': 'Early Access'}]",game,"{'coming_soon': False, 'date': 'Jan 6, 2023'}"
3240350,"[{'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Nov 15, 2024'}"
1613530,"[{'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'May 16, 2022'}"
1374850,"[{'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'Nov 19, 2020'}"
957280,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'Jan 23, 2019'}"
2951520,"[{'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Jun 13, 2024'}"
1448190,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '70', 'description': 'Early Access'}]",game,"{'coming_soon': False, 'date': 'Jan 26, 2022'}"
357690,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'Aug 27, 2015'}"
746220,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Nov 29, 2017'}"
1686860,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}]",game,"{'coming_soon': False, 'date': 'Apr 25, 2022'}"
2957800,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Nov 8, 2024'}"
1837820,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Jun 18, 2022'}"
1147240,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '70', 'description': 'Early Access'}]",game,"{'coming_soon': False, 'date': 'Jan 14, 2021'}"
1169020,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Jan 10, 2020'}"
3130670,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Sep 19, 2024'}"
445750,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Feb 29, 2016'}"
1200900,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'Mar 2, 2021'}"
2403350,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Aug 7, 2024'}"
2356790,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Jan 31, 2024'}"
1363290,"[{'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Jul 21, 2020'}"
1388160,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Sep 11, 2020'}"
3513790,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}, {'id': '70', 'description': 'Early Access'}]",game,"{'coming_soon': False, 'date': 'Mar 11, 2025'}"
1129250,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Oct 18, 2019'}"
1291720,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}]",game,"{'coming_soon': False, 'date': 'May 25, 2020'}"
2621790,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Feb 5, 2024'}"
744890,"[{'id': '4', 'description': 'Casual'}, {'id': '3', 'description': 'RPG'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'Nov 14, 2017'}"
892910,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Jul 23, 2018'}"
1283380,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'May 1, 2020'}"
392610,"[{'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Jul 27, 2017'}"
2328500,"[{'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Mar 15, 2023'}"
2816940,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]",game,"{'coming_soon': False, 'date': 'May 11, 2024'}"
3431280,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Feb 1, 2025'}"
1677430,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Jul 20, 2021'}"
2834060,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]",game,"{'coming_soon': False, 'date': 'Feb 26, 2024'}"
871810,"[{'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Apr 23, 2019'}"
2800950,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Apr 4, 2024'}"
544600,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Nov 4, 2016'}"
832520,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}, {'id': '70', 'description': 'Early Access'}]",game,"{'coming_soon': False, 'date': 'Jul 30, 2018'}"
373670,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'May 29, 2015'}"
2214890,"[{'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'Jan 28, 2023'}"
1935430,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Sep 21, 2022'}"
1152920,"[{'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]",game,"{'coming_soon': False, 'date': 'Sep 20, 2019'}"
1116480,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Feb 7, 2025'}"
657500,"[{'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'Aug 18, 2017'}"
1838790,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]",game,"{'coming_soon': False, 'date': 'Dec 27, 2021'}"
1810610,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}]",game,"{'coming_soon': False, 'date': 'Mar 1, 2022'}"
2921360,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Dec 20, 2024'}"
499340,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Jul 15, 2016'}"
1038440,"[{'id': '25', 'description': 'Adventure'}]",game,"{'coming_soon': False, 'date': 'May 22, 2019'}"
376150,"[{'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}, {'id': '70', 'description': 'Early Access'}]",game,"{'coming_soon': False, 'date': 'Aug 31, 2015'}"
3015350,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Nov 15, 2024'}"
513580,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Aug 18, 2016'}"
1170400,"[{'id': '3', 'description': 'RPG'}]",game,"{'coming_soon': False, 'date': 'Feb 12, 2020'}"
3210160,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]",game,"{'coming_soon': False, 'date': 'Jan 7, 2025'}"
1544720,"[{'id': '1', 'description': 'Action'}, {'id': '28', 'description': 'Simulation'}, {'id': '18', 'description': 'Sports'}]",game,"{'coming_soon': False, 'date': 'Mar 5, 2021'}"
752780,"[{'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]",game,"{'coming_soon': False, 'date': 'Nov 29, 2017'}"
2264020,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}]",game,"{'coming_soon': False, 'date': 'Jan 23, 2024'}"
547090,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Dec 5, 2016'}"
2381460,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'May 22, 2023'}"
2080130,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '3', 'description': 'RPG'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'Oct 13, 2023'}"
928440,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Sep 20, 2019'}"
2493160,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'Aug 11, 2023'}"
1027830,"[{'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'Feb 25, 2019'}"
370150,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'May 22, 2015'}"
559350,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'Dec 1, 2016'}"
2358230,"[{'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'Jun 28, 2025'}"
3169820,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '28', 'description': 'Simulation'}]",game,"{'coming_soon': False, 'date': 'Mar 28, 2025'}"
1056060,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'Feb 25, 2020'}"
3490710,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Feb 18, 2025'}"
1038100,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'Mar 28, 2019'}"
